person_id,name,total_talks,status,candidate_title,candidate_url,match_type,score,snippet,review_status
PERS_3e105f43,Игнатьев Андрей Александрович,18,candidate,"Игнатьев, Андрей",https://ru.wikipedia.org/wiki/%D0%98%D0%B3%D0%BD%D0%B0%D1%82%D1%8C%D0%B5%D0%B2%2C_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9,page_title_full_name,95,"Андрей Игнатьев : Игнатьев , Андрей Александрович (1900—1973) — полковник, Герой Советского Союза. Игнатьев , Андрей Андреевич (род. 1943) — советский и",todo
PERS_3e105f43,Игнатьев Андрей Александрович,18,candidate,"Игнатьев, Андрей Александрович",https://ru.wikipedia.org/wiki/%D0%98%D0%B3%D0%BD%D0%B0%D1%82%D1%8C%D0%B5%D0%B2%2C_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87,page_title_full_name,95,"Андрей Александрович Игнатьев (1900—1973) — Гвардии полковник Советской Армии, участник Великой Отечественной войны, Герой Советского Союза (1945). Андрей",todo
PERS_5228da95,Вертоградова Виктория Викторовна,17,candidate,"Вертоградова, Виктория Викторовна",https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D1%80%D1%82%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%B8%D1%8F_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%BD%D0%B0,page_title_full_name,95,"Викто́рия Ви́кторовна Вертогра́дова (род. 27 июня 1933 (1933-06-27), Москва) — советский и российский литературовед, востоковед-индолог, доктор филологических",todo
PERS_1a097e52,Парибок Андрей Всеволодович,17,candidate,"Парибок, Андрей Всеволодович",https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%80%D0%B8%D0%B1%D0%BE%D0%BA%2C_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B4%D0%BE%D0%B2%D0%B8%D1%87,page_title_full_name,95,"Андре́й Все́володович Парибо́к (род. 4 сентября 1952, Ленинград, РСФСР, СССР) — советский и российский востоковед, индолог, буддолог, специалист по языкам",todo
PERS_c48611e0,Островская Елена Петровна,16,candidate,"Островская, Елена Петровна",https://ru.wikipedia.org/wiki/%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F%2C_%D0%95%D0%BB%D0%B5%D0%BD%D0%B0_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%BD%D0%B0,page_title_full_name,95,"Еле́на Петро́вна Остро́вская (12 февраля 1948 года, Лиепая, Латвийская ССР, СССР) — советский и российский востоковед, буддолог, санскритолог, специалист",todo
PERS_61202bf3,Алиханова Юлия Марковна,15,candidate,"Алиханова, Юлия Марковна",https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B8%D1%85%D0%B0%D0%BD%D0%BE%D0%B2%D0%B0%2C_%D0%AE%D0%BB%D0%B8%D1%8F_%D0%9C%D0%B0%D1%80%D0%BA%D0%BE%D0%B2%D0%BD%D0%B0,page_title_full_name,95,"Юлия Марковна Алиханова (17 июня 1936, Ленинград — 5 января 2024) — советский и российский литературовед, востоковед-индолог, кандидат филологических",todo
PERS_e72d4c09,Огнева Елена Дмитриевна,13,candidate,"Огнева, Елена Дмитриевна",https://ru.wikipedia.org/wiki/%D0%9E%D0%B3%D0%BD%D0%B5%D0%B2%D0%B0%2C_%D0%95%D0%BB%D0%B5%D0%BD%D0%B0_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%BD%D0%B0,page_title_full_name,95,"Еле́на Дми́триевна О́гнева (род. 24 июля 1944 года, пос. Гульрипш, Абхазская АССР, Грузинская ССР, СССР) — советский и украинский востоковед, буддолог",todo
PERS_9f398436,Куликов Леонид Игоревич,8,candidate,"Куликов, Леонид",https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%BB%D0%B8%D0%BA%D0%BE%D0%B2%2C_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4,page_title_full_name,95,"Леони́д Кулико́в : Куликов , Леонид Иванович (1924—1980) — советский детский поэт. Куликов , Леонид Игоревич (род. 1964) — лингвист, специалист в области",todo
PERS_9f398436,Куликов Леонид Игоревич,8,candidate,"Куликов, Леонид Игоревич",https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%BB%D0%B8%D0%BA%D0%BE%D0%B2%2C_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4_%D0%98%D0%B3%D0%BE%D1%80%D0%B5%D0%B2%D0%B8%D1%87,page_title_full_name,95,"информацию. Сведения без сносок могут быть удалены. (29 сентября 2025) Леони́д И́горевич Кулико́в (род. 4 июля 1964, Москва) — лингвист, специалист в области древнеиндийского",todo
PERS_f5b8b340,Вигасин Алексей Алексеевич,7,candidate,"Вигасин, Алексей Алексеевич",https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%B3%D0%B0%D1%81%D0%B8%D0%BD%2C_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87,page_title_full_name,95,"Алексе́й Алексе́евич Вига́син (род. 20 сентября 1946, Москва) — советский и российский востоковед, индолог и санскритолог. Доктор исторических наук (1995)",todo
PERS_3c202afd,Крапивина Раиса Николаевна,7,candidate,"Крапивина, Раиса Николаевна",https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D0%BF%D0%B8%D0%B2%D0%B8%D0%BD%D0%B0%2C_%D0%A0%D0%B0%D0%B8%D1%81%D0%B0_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0,page_title_full_name,95,С. 714. Крапивина Р. И. Список публикаций. ИВР РАН. 1 ноября 2013 г. Раиса Николаевна Крапивина на сайте ИВР РАН. Раиса Николаевна Крапивина на сайте,todo
PERS_6e211759,Иванов Владимир Павлович,6,candidate,"Иванов, Владимир",https://ru.wikipedia.org/wiki/%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%2C_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80,page_title_full_name,95,"Влади́мир Ивано́в : Иванов , Владимир (1911 — ?) — советский футболист. Иванов , Владимир (1944—1977) — советский карикатурист. Иванов , Владимир (1955—2020) —",todo
PERS_6e211759,Иванов Владимир Павлович,6,candidate,"Иванов, Владимир Павлович",https://ru.wikipedia.org/wiki/%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%2C_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,page_title_full_name,95,Lobbying.ru | Иванов Владимир Павлович . lobbying.ru. Дата обращения: 5 июня 2020. Архивировано 6 июня 2020 года. Иванов Владимир Павлович (рус.). www,todo
PERS_2c40b9b1,Гуров Никита Владимирович,5,candidate,"Гуров, Никита Владимирович",https://ru.wikipedia.org/wiki/%D0%93%D1%83%D1%80%D0%BE%D0%B2%2C_%D0%9D%D0%B8%D0%BA%D0%B8%D1%82%D0%B0_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87,page_title_full_name,95,"Ники́та Влади́мирович Гу́ров (15 июня 1935 (1935-06-15), Ленинград — 4 декабря 2009) — советский и российский филолог, востоковед (индолог и дравидолог)",todo
PERS_3074a8e5,Терентьев Андрей Анатольевич,5,candidate,"Терентьев, Андрей Анатольевич",https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D1%80%D0%B5%D0%BD%D1%82%D1%8C%D0%B5%D0%B2%2C_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87,page_title_full_name,95,"Андре́й Анато́льевич Тере́нтьев (род. 31 марта 1948, Ленинград, СССР) — советский и российский буддолог, тибетолог, индолог, переводчик и книгоиздатель",todo
PERS_0665f215,Шохин Владимир Кириллович,5,candidate,"Шохин, Владимир",https://ru.wikipedia.org/wiki/%D0%A8%D0%BE%D1%85%D0%B8%D0%BD%2C_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80,page_title_full_name,95,"Шохин , Владимир : Шохин , Владимир Кириллович (род. 1951) — российский философ, индолог, педагог. Шохин , Владимир Николаевич (1929—2001) — советский и российский",todo
PERS_0665f215,Шохин Владимир Кириллович,5,candidate,"Шохин, Владимир Кириллович",https://ru.wikipedia.org/wiki/%D0%A8%D0%BE%D1%85%D0%B8%D0%BD%2C_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,page_title_full_name,95,"Влади́мир Кири́ллович Шо́хин (род. 3 мая 1951, Москва, СССР) — советский и российский философ, индолог, специалист в области истории индийской философии",todo
PERS_06ee047f,Елихина Юлия Игоревна,4,candidate,"Елихина, Юлия Игоревна",https://ru.wikipedia.org/wiki/%D0%95%D0%BB%D0%B8%D1%85%D0%B8%D0%BD%D0%B0%2C_%D0%AE%D0%BB%D0%B8%D1%8F_%D0%98%D0%B3%D0%BE%D1%80%D0%B5%D0%B2%D0%BD%D0%B0,page_title_full_name,95,"Юлия Игоревна Елихина (род. 13 августа 1964 года, Ленинград, СССР) — российский учёный-востоковед, монголовед, тибетолог, буддолог, один из ведущих специалистов",todo
PERS_96b8b195,Боголюбов Михаил Николаевич,2,candidate,"Боголюбов, Михаил Николаевич",https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%B3%D0%BE%D0%BB%D1%8E%D0%B1%D0%BE%D0%B2%2C_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87,page_title_full_name,95,"Михаи́л Никола́евич Боголю́бов (24 января 1918, Киев — 25 ноября 2010, Санкт-Петербург, похоронен на Новодевичьем кладбище Санкт-Петербурга) — советский",todo
PERS_35c57654,Егорова Мария Александровна,2,candidate,"Егорова, Мария",https://ru.wikipedia.org/wiki/%D0%95%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B0%2C_%D0%9C%D0%B0%D1%80%D0%B8%D1%8F,page_title_full_name,95,"Мари́я Его́рова : Егорова , Мария Александровна (род. 2000) — российская волейболистка-пляжница. Егорова , Мария Андреевна (1920—2006) — звеньевая льноводческого",todo
PERS_35c57654,Егорова Мария Александровна,2,candidate,"Егорова, Мария Александровна",https://ru.wikipedia.org/wiki/%D0%95%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B0%2C_%D0%9C%D0%B0%D1%80%D0%B8%D1%8F_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BD%D0%B0,page_title_full_name,95,"Мари́я Алекса́ндровна Егорова (Воронина) (род. 18 февраля 2000) — российская волейболистка-пляжница, мастер спорта, член молодёжной сборной России. В",todo
PERS_61de659d,Белов Владимир Николаевич,1,candidate,"Белов, Владимир",https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%BE%D0%B2%2C_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80,page_title_full_name,95,"Влади́мир Бело́в : Белов , Владимир Александрович: Белов , Владимир Александрович (род. 1955) — военный врач, Герой Российской Федерации. Белов , Владимир",todo
PERS_61de659d,Белов Владимир Николаевич,1,candidate,"Белов, Владимир Николаевич",https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%BE%D0%B2%2C_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87,page_title_full_name,95,"Владимир Николаевич Белов : Белов , Владимир Николаевич (1900—1963) — советский химик. Белов , Владимир Николаевич (1947 — до 2017) — советский футболист",todo
PERS_2c9b38ec,Ватман Семён Викторович,1,candidate,"Ватман, Семён Викторович",https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%82%D0%BC%D0%B0%D0%BD%2C_%D0%A1%D0%B5%D0%BC%D1%91%D0%BD_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,page_title_full_name,95,Семён Ви́кторович Ва́тман (религиозное имя Сутапа Дас; род. 1959) — российский религиовед и переводчик. Кандидат философских наук (2002). В 1990-е годы —,todo
PERS_2f26a47a,Елизаренкова Татьяна Яковлевна,1,candidate,"Елизаренкова, Татьяна Яковлевна",https://ru.wikipedia.org/wiki/%D0%95%D0%BB%D0%B8%D0%B7%D0%B0%D1%80%D0%B5%D0%BD%D0%BA%D0%BE%D0%B2%D0%B0%2C_%D0%A2%D0%B0%D1%82%D1%8C%D1%8F%D0%BD%D0%B0_%D0%AF%D0%BA%D0%BE%D0%B2%D0%BB%D0%B5%D0%B2%D0%BD%D0%B0,page_title_full_name,95,"Татья́на Я́ковлевна Елиза́ренкова (17 сентября 1929, Ленинград, СССР — 5 сентября 2007, Москва, Россия) — советский и российский лингвист и переводчик",todo
PERS_c582889e,Иткин Илья Борисович,1,candidate,"Иткин, Илья Борисович",https://ru.wikipedia.org/wiki/%D0%98%D1%82%D0%BA%D0%B8%D0%BD%2C_%D0%98%D0%BB%D1%8C%D1%8F_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87,page_title_full_name,95,"Илья Борисович Иткин (род. 19 января 1973 г.) — российский лингвист. Доктор филологических наук, переводчик, старший научный сотрудник Института востоковедения",todo
PERS_e96139bd,Коробов Владимир Борисович,1,candidate,"Коробов, Владимир",https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D0%B1%D0%BE%D0%B2%2C_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80,page_title_full_name,95,"Влади́мир Ко́робов : Коробов , Владимир Борисович : Коробов , Владимир Борисович — российский океанолог, доктор географических наук Коробов , Владимир Борисович",todo
PERS_e96139bd,Коробов Владимир Борисович,1,candidate,"Коробов, Владимир Борисович",https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D0%B1%D0%BE%D0%B2%2C_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87,page_title_full_name,95,"Влади́мир Бори́сович Ко́робов : Коробов , Владимир Борисович — российский океанолог, доктор географических наук Коробов , Владимир Борисович (1953—2011)",todo
PERS_e96139bd,Коробов Владимир Борисович,1,candidate,"Коробов, Владимир Борисович (поэт)",https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D0%B1%D0%BE%D0%B2%2C_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87_%28%D0%BF%D0%BE%D1%8D%D1%82%29,page_title_full_name,95,"Владимир Борисович Коробов (24 апреля 1953, Тобольск, Тюменская область — 26 ноября 2011, Ялта) — русский поэт, эссеист и переводчик, критик, драматург",todo
PERS_47ad46f1,Родионов Михаил Анатольевич,1,candidate,"Родионов, Михаил",https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B4%D0%B8%D0%BE%D0%BD%D0%BE%D0%B2%2C_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB,page_title_full_name,95,"Михаи́л Родио́нов : Родионов , Михаил Александрович (1918—1942) — Герой Советского Союза. Родионов , Михаил Анатольевич (1946—2022) — российский востоковед",todo
PERS_47ad46f1,Родионов Михаил Анатольевич,1,candidate,"Родионов, Михаил Анатольевич",https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B4%D0%B8%D0%BE%D0%BD%D0%BE%D0%B2%2C_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87,page_title_full_name,95,"Михаил Анатольевич Родионов (9 октября 1946, Ленинград — 31 октября 2022) — советский и российский востоковед, специалист в области истории и этнографии",todo
PERS_1130c736,Серебряный Сергей Дмитриевич,1,candidate,"Серебряный, Сергей Дмитриевич",https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D1%8F%D0%BD%D1%8B%D0%B9%2C_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87,page_title_full_name,95,"Серге́й Дми́триевич Сере́бряный (род. 22 января 1946, Москва, СССР) — советский и российский индолог, специалист по истории индийской литературы и культуры",todo
PERS_f619aeed,Цендина Анна Дамдиновна,1,candidate,"Цендина, Анна Дамдиновна",https://ru.wikipedia.org/wiki/%D0%A6%D0%B5%D0%BD%D0%B4%D0%B8%D0%BD%D0%B0%2C_%D0%90%D0%BD%D0%BD%D0%B0_%D0%94%D0%B0%D0%BC%D0%B4%D0%B8%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0,page_title_full_name,95,"ссылки на авторитетные источники в виде сносок. (10 июля 2025) А́нна Дамди́новна Це́ндина (род. 11 августа 1954, Улан-Батор, МНР) — советский и российский",todo
PERS_11da326d,Тавастшерна Сергей Сергеевич,29,candidate,Тавастшерна,https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%B2%D0%B0%D1%81%D1%82%D1%88%D0%B5%D1%80%D0%BD%D0%B0,page_title_surname,80,"Тавастшерна , Карл Август (1860—1898) — финский поэт. Тавастшерна , Кирилл Николаевич (1921—1982) — советский астроном. Тавастшерна , Сергей Сергеевич (р",todo
PERS_11da326d,Тавастшерна Сергей Сергеевич,29,candidate,Тавастшерна (значения),https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%B2%D0%B0%D1%81%D1%82%D1%88%D0%B5%D1%80%D0%BD%D0%B0_%28%D0%B7%D0%BD%D0%B0%D1%87%D0%B5%D0%BD%D0%B8%D1%8F%29,page_title_surname,80,"Тавастшерна , Карл Август (1860—1898) — финский поэт. Тавастшерна , Кирилл Николаевич (1921—1982) — советский астроном. Тавастшерна , Сергей Сергеевич (р",todo
PERS_f074f69f,Александрова Наталия Владимировна,27,candidate,Александрова,https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B0,page_title_surname,80,"Алекса́ндрова — женская форма фамилии Александров . Александрова , Александра Ивановна (1848—1921) — русская революционерка, народница. Александрова , Алла",todo
PERS_12125da9,Лысенко Виктория Георгиевна,25,candidate,Лысенко,https://ru.wikipedia.org/wiki/%D0%9B%D1%8B%D1%81%D0%B5%D0%BD%D0%BA%D0%BE,page_title_surname,80,"Герой Социалистического Труда. Лысенко , Виктор Андреевич (1947—2003) — советский футболист. Лысенко , Виктория Георгиевна (род. 1953) — российский индолог",todo
PERS_12125da9,Лысенко Виктория Георгиевна,25,candidate,"Лысенко, Ольга Георгиевна",https://ru.wikipedia.org/wiki/%D0%9B%D1%8B%D1%81%D0%B5%D0%BD%D0%BA%D0%BE%2C_%D0%9E%D0%BB%D1%8C%D0%B3%D0%B0_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B5%D0%B2%D0%BD%D0%B0,page_title_surname,80,Москвы . Лысенко Ольга Георгиевна (рус.). Где дремлют мёртвые (27 октября 2025). Дата обращения: 27 октября 2025. Ольга Георгиевна Лысенко // Кино. Энциклопедический,todo
PERS_1fa7cc0c,Дубянский Александр Михайлович,21,candidate,Дубянский,https://ru.wikipedia.org/wiki/%D0%94%D1%83%D0%B1%D1%8F%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,page_title_surname,80,"деятель науки и техники РСФСР. Дубянский , Александр Михайлович (1941—2020) — российский индолог-дравидолог. Дубянский , Александр Яковлевич (1771—1851) — российский",todo
PERS_9a855a7b,Альбедиль Маргарита Федоровна,19,candidate,Альбедиль,https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D0%B1%D0%B5%D0%B4%D0%B8%D0%BB%D1%8C,page_title_surname,80,"декабря 1829). Альбедиль , Максим Карлович (1790—1848) — полковник, Георгиевский кавалер (№ 5646; 29 ноября 1837). Альбедиль , Маргарита Фёдоровна (род. 1946)",todo
PERS_3e105f43,Игнатьев Андрей Александрович,18,candidate,Игнатьев,https://ru.wikipedia.org/wiki/%D0%98%D0%B3%D0%BD%D0%B0%D1%82%D1%8C%D0%B5%D0%B2,page_title_surname,80,"Игна́тьев ( Игна́тьева ) — русская фамилия, образованная от имени Игнатий . Игнатьевы — русские графский и дворянские роды. Игнатьев , Александр: Игнатьев",todo
PERS_3357f25b,Скороходова Татьяна Григорьевна,18,candidate,Скороходова,https://ru.wikipedia.org/wiki/%D0%A1%D0%BA%D0%BE%D1%80%D0%BE%D1%85%D0%BE%D0%B4%D0%BE%D0%B2%D0%B0,page_title_surname,80,"Скорохо́дова — женская форма русской фамилии Скороходов . Скороходова , Валерия Александровна (род. 1982) — российская актриса. Скороходова , Елена Дмитриевна",todo
PERS_61202bf3,Алиханова Юлия Марковна,15,candidate,Алиханова,https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B8%D1%85%D0%B0%D0%BD%D0%BE%D0%B2%D0%B0,page_title_surname,80,"жена академика Андрея Сахарова. Алиханова , Наида Мурадовна (род. 1996) — российская регбистка. Алиханова , Юлия Марковна (1936—2024) — советский и российский",todo
PERS_c58aa839,В. Видунас,15,candidate,Видунас,https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%B4%D1%83%D0%BD%D0%B0%D1%81,page_title_surname,80,"Виду́нас (лит. Vydūnas; псевдоним; настоящее имя Вильгельмас Сто́роста, лит. Vilhelmas Storosta; 22 марта 1868, деревня Йонатен (Йонайчяй), ныне Шилутский",todo
