thread_root_id,score,subject,primary_topic,dominant_list_function,message_count,author_count,reply_count,topic_count,request_like,resolution_like,debate_like,first_date,first_url,authors,evidence
030283,238,Pancaratna of the MBh?,General scholarly discussion,general discussion,44,26,43,2,True,False,True,2007-01-02 18:40:56+00:00,https://list.indology.info/pipermail/indology/2007-January/030283.html,"Alfred Collins | Birgit Kellner | Chris Haskett | Dan Lusthaus | Dominik Wujastyk | Donald R. Davis, Jr. | George Hart | George Thompson | Herman Tull | Ithamar Theodor | JN | Jan E.M. Houben",long thread; multi-author; resolved replies; request/help language; debate language
060627,233,Johannes Bronkhorst gone,General scholarly discussion,general discussion,39,38,38,1,False,False,False,2025-05-14 18:47:19+00:00,https://list.indology.info/pipermail/indology/2025-May/060627.html,"Asko Parpola | Blinderman, Radha | Borayin Larios | Brendan Gillon | Collins, Brian | Dominik Wujastyk | Elizabeth De Michelis | Eltschinger, Vincent | Ghanshyam Sharma | Greg Bailey | Harry Falk | Hock, Hans Henrich",long thread; multi-author; resolved replies
012389,232,South India geography,General scholarly discussion,general discussion,53,15,51,5,True,False,False,1998-05-22 18:15:22+00:00,https://list.indology.info/pipermail/indology/1998-May/012393.html,Bh.Krishnamurti | DEVARAKONDA VENKATA NARAYANA SARMA | George Thompson | Lakshmi Srinivas | Lars Martin Fosse | Michael Witzel | Palaniappa | Paul K. Manansala | Robert Zydenbos | Roland Steiner | S Krishna | S. Kalyanaraman,long thread; multi-author; resolved replies; request/help language
014966,229,Early Giithaa sculptures,General scholarly discussion,general discussion,49,16,47,4,True,False,True,1999-01-01 05:00:18+00:00,https://list.indology.info/pipermail/indology/1999-January/014967.html,Alf Hiltebeitel | Bijoy Misra | Christopher Fernandez | Dan Lusthaus | Enrica Garzilli | George Cronk | Jonathan Silk | Lars Martin Fosse | Luis Gonzalez-Reimann | Miguel Carrasquer Vidal | N. Ganesan | Paul Kekai Manansala,long thread; multi-author; resolved replies; request/help language; debate language
014599,229,'Siva and Avalokitezvara,General scholarly discussion,general discussion,55,14,54,3,True,False,False,1998-12-16 04:05:40+00:00,https://list.indology.info/pipermail/indology/1998-December/014599.html,Ashish Chandra | Bapa Rao | Edwin Bryant | Michael Witzel | Miguel Carrasquer Vidal | N. Ganesan | Paul Kekai Manansala | Robert Zydenbos | SNS | Samar Abbas | Sudalaimuthu Palaniappan | Volker Thewalt,long thread; multi-author; resolved replies; request/help language
016740,219,original inhabitants of Sri Lanka,General scholarly discussion,general discussion,48,17,47,4,False,True,False,1999-05-02 06:30:47+00:00,https://list.indology.info/pipermail/indology/1999-May/016740.html,Hans Henrich Hock | John Smith | Lars Martin Fosse | Luis Gonzalez-Reimann | Michael Witzel | N. Ganesan | Paul Kekai Manansala | Ramakrishnan Balasubramanian | Robert Zydenbos | Ruth Laila Schmidt | Samar Abbas | Shrinivas Tilak,long thread; multi-author; resolved replies; thanks/correction language
023602,217,HTML Based Email (AOL 6.0),General scholarly discussion,general discussion,46,19,44,4,False,True,False,2000-11-04 15:36:48+00:00,https://list.indology.info/pipermail/indology/2000-November/023614.html,B. Schlerath | Bjarte Kaldhol | Boris Oguibenine | Dr Y. Vassilkov | George Thompson | Hans Henrich Hock | L.S.Cousins | Michael Witzel | N. Ganesan | Rajarshi Banerjee | Stephen Hodge | Steve Farmer,long thread; multi-author; resolved replies; thanks/correction language
024160,216,Correction re: Cerebral L in Rg Veda,General scholarly discussion,general discussion,39,21,38,4,True,True,False,2000-12-01 13:48:13+00:00,https://list.indology.info/pipermail/indology/2000-December/024160.html,Akhilesh Jha | Arun Gupta | Bhadraiah Mallampalli | David Salmon | Dominik Wujastyk | Dr Y. Vassilkov | Georg von Simson | George Thompson | N. Ganesan | Ramadas | Ramalingam Shanmugalingam | Raveen Satkurunathan,long thread; multi-author; resolved replies; request/help language; thanks/correction language
053691,215,Anniversary of INDOLOGY,General scholarly discussion,general discussion,38,33,37,1,False,False,False,2020-11-23 16:51:29+00:00,https://list.indology.info/pipermail/indology/2020-November/053691.html,"Agathe Keller | Alexander Stolyarov | Dan Lusthaus | Davidson, Ronald M. | Dominik Wujastyk | Geoffrey Samuel | Girish Jha | Greg Bailey | Harry Spier | Harsha Dehejia | Hock, Hans Henrich | Jan E.M. Houben",long thread; multi-author; resolved replies
012034,211,Zraadha in Nepal,General scholarly discussion,general discussion,45,18,43,4,False,False,True,1998-05-06 08:00:51+00:00,https://list.indology.info/pipermail/indology/1998-May/012045.html,DEVARAKONDA VENKATA NARAYANA SARMA | Dominik Wujastyk | Dominique.Thillaud | Edwin Bryant | Georg von Simson | Jan E.M. Houben | Lars Martin Fosse | Martin Bemmann | Miguel Carrasquer Vidal | N. Ganesan | Palaniappa | Paul K. Manansala,long thread; multi-author; resolved replies; debate language
051856,206,A distraction from the Coronavirus,General scholarly discussion,general discussion,52,16,51,1,False,False,False,2020-03-15 12:58:09+00:00,https://list.indology.info/pipermail/indology/2020-March/051856.html,"Andrew Ollett | Christian Ferstl | David Mellins | Dániel Balogh | Elliot Stern | Girish Jha | Hock, Hans Henrich | Joanna Jurewicz | John Brockington | Madhav Deshpande | Matthew Kapstein | Nagaraj Paturi",long thread; multi-author; resolved replies
011216,205,Padmabhushan,General scholarly discussion,general discussion,39,16,38,5,True,False,True,1998-03-06 15:53:47+00:00,https://list.indology.info/pipermail/indology/1998-March/011216.html,Bijoy Misra | Charles | Dominique.Thillaud | George Thompson | Miguel Carrasquer Vidal | N. Ganesan | Narayan S. Raja | Paliath Narendran | Paul (Kekai) Manansala | Prof P Kumar | Ramakrishnan Balasubramanian | Robert J. Zydenbos,long thread; multi-author; resolved replies; request/help language; debate language
017083,205,DharmasthaLa,General scholarly discussion,general discussion,46,19,45,3,False,False,False,1999-05-21 15:08:08+00:00,https://list.indology.info/pipermail/indology/1999-May/017083.html,Asha Naidu | Hans Henrich Hock | Kamal R. Adhikary | Lars Martin Fosse | Mani Varadarajan | N. Ganesan | Narayan S. Raja | Periannan Chandrasekaran | Prasad Velusamy | Richard Barz | Rolf Koch | Samar Abbas,long thread; multi-author; resolved replies
048256,204,Sanskrit can tackle climate change,General scholarly discussion,general discussion,51,15,50,2,False,False,False,2018-09-06 13:03:17+00:00,https://list.indology.info/pipermail/indology/2018-September/048256.html,Antonia Ruppel | Bruno Galasek | Camillo Formigatti | Christian Ferstl | Geoffrey Samuel | George Thompson | Jonathan Silk | Joydeep | Matthew Kapstein | Nagaraj Paturi | Philipp Maas | Prof. Dr. Robert Zydenbos,long thread; multi-author; resolved replies
006983,203,Update 2 to Pali Canon online,General scholarly discussion,general discussion,39,22,38,3,False,True,False,1997-02-20 11:46:40+00:00,https://list.indology.info/pipermail/indology/1997-February/006983.html,Alec McAllister | Allen Thrasher | Dan Lusthaus | David Magier | Dominik Wujastyk | Fco. Javier Mart177nez Garc177a | Gabriele Zeller | Irving Hexham | John Brockington | L.S. Cousins | Lars Martin Fosse | Luis Gonzalez-Reimann,long thread; multi-author; resolved replies; thanks/correction language
011114,198,Indo-Aryan invasion,General scholarly discussion,general discussion,45,15,44,2,True,False,False,1998-03-01 02:59:35+00:00,https://list.indology.info/pipermail/indology/1998-March/011114.html,Bh. Krishnamurti | Dominique.Thillaud | Edwin Bryant | Erik Seldeslachts | George Thompson | Jacob Baltuch | Lars Martin Fosse | Luis Gonzalez-Reimann | N. Ganesan | Palaniappa | Paul (Kekai) Manansala | S Krishna,long thread; multi-author; resolved replies; request/help language
030315,196,"Indology and ""the disastrous ideology of the 'pure Aryan race'""",General scholarly discussion,general discussion,40,18,38,4,False,False,True,2007-01-05 02:46:14+00:00,https://list.indology.info/pipermail/indology/2007-January/030325.html,Alfred Collins | Dominik Wujastyk | George Hart | George Thompson | Hans Henrich Hock | Harry Falk | Herman Tull | JN | Jan E.M. Houben | Lars Martin Fosse | Matthew Kapstein | Paul Kiparsky,long thread; multi-author; resolved replies; debate language
041200,195,Article about the politics surrounding indology at the IHRC,General scholarly discussion,debate/controversy,42,15,41,1,True,False,True,2015-06-08 08:00:54+00:00,https://list.indology.info/pipermail/indology/2015-June/041200.html,"Andrey Klebanov | Arlo Griffiths | Christophe Vielle | Dean Michael Anderson | Dominik Wujastyk | Geoffrey Samuel | George Thompson | Hock, Hans Henrich | Howard Resnick | Jesse Knutson | Luis Gonzalez-Reimann | Nagaraj Paturi",long thread; multi-author; resolved replies; request/help language; debate language
008004,195,hair's colour in sanskrit,General scholarly discussion,general discussion,39,20,38,2,True,False,False,1997-05-03 09:43:46+00:00,https://list.indology.info/pipermail/indology/1997-May/008004.html,Allen Thrasher | Anand Venkt Raman | Claude Setzer | Dominique.Thillaud | F. Smith | Frances Pritchett | JAYABARATHI | Lars Martin Fosse | Loreli Balraj | Peter J. Claus | S Krishna | Sugandha Johar,long thread; multi-author; resolved replies; request/help language
014738,192,Kamban's Aryan,General scholarly discussion,general discussion,44,14,43,2,True,False,False,1998-12-22 15:59:08+00:00,https://list.indology.info/pipermail/indology/1998-December/014738.html,"Aditya, the ]-[indu $kepti¢ | Ashish Chandra | Bijoy Misra | Chris Beetle | Claude Setzer | DEVARAKONDA VENKATA NARAYANA SARMA | Das Devaraj | Erik Hoogcarspel | Krishna P Konduru | Lars Martin Fosse | N. Ganesan | Partha Banerjee",long thread; multi-author; resolved replies; request/help language
013052,191,Early excommunications from / inclusions into vedic ...,General scholarly discussion,general discussion,45,14,44,4,False,False,False,1998-07-02 16:11:51+00:00,https://list.indology.info/pipermail/indology/1998-July/013052.html,Birgit Kellner | C.R. Selvakumar | Dominique.Thillaud | Elliot Stern | Georg von Simson | Harold F. Arnold | Jacob Baltuch | John Smith | Meenaradchagan Vishnu | N. Ganesan | S Krishna (by way of jacob.baltuch at euronet.be Jacob Baltuch) | T.I. Console,long thread; multi-author; resolved replies
022237,189,Rajaram's PILTDOWN horse,General scholarly discussion,general discussion,39,20,38,1,False,False,True,2000-08-03 19:12:41+00:00,https://list.indology.info/pipermail/indology/2000-August/022237.html,Arun Gupta | Bijoy Misra | Brian Akers | Ferenc Ruzsa | Francisco Caravana | Lakshmi Srinivas | Lars Martin Fosse | Luis Gonzalez-Reimann | MLBD | Michael Witzel | N. Ganesan | Rajarshi Banerjee,long thread; multi-author; resolved replies; debate language
054683,188,The Buddhist term sutta,General scholarly discussion,general discussion,41,21,40,1,False,False,False,2021-05-10 19:21:09+00:00,https://list.indology.info/pipermail/indology/2021-May/054683.html,"Andrew Ollett | Artur Karp | Caley Smith | DIEGO LOUKOTA SANCLEMENTE | Dan Lusthaus | Dieter Schlingloff | Dominik Wujastyk | Gleb Sharygin | Jan E.M. Houben | Jim Ryan | Lubin, Tim | Madhav Deshpande",long thread; multi-author; resolved replies
024525,187,Questions on Indian idealism,General scholarly discussion,general discussion,38,17,37,3,True,False,False,2000-12-19 23:11:06+00:00,https://list.indology.info/pipermail/indology/2000-December/024525.html,Arun Gupta | Bjarte Kaldhol | Erik Hoogcarspel | Ferenc Ruzsa | John Richards | L.S.Cousins | Lars Martin Fosse | Pravrajika Vrajaprana | R Srinivasan | Satya Upadhya | Stephen Hodge | Steve Farmer,long thread; multi-author; resolved replies; request/help language
023085,187,Summer Malayalam,General scholarly discussion,general discussion,41,12,40,5,False,False,True,2000-10-07 21:46:51+00:00,https://list.indology.info/pipermail/indology/2000-October/023085.html,Arun Gupta | Lakshmi Srinivas | Lars Martin Fosse | N. Ganesan | RM. Krishnan | Raveen Satkurunathan | Samar Abbas | Sudalaimuthu Palaniappan | Swaminathan Madhuresan | V.C.Vijayaraghavan | Venkatraman Iyer | Vidyasankar Sundaresan,long thread; multi-author; resolved replies; debate language
032607,187,frequencies,General scholarly discussion,general discussion,43,16,42,3,False,False,False,2009-02-17 07:57:27+00:00,https://list.indology.info/pipermail/indology/2009-February/032607.html,Alexandra Vandergeer | Allen W Thrasher | Anna A. Slaczka | Dipak Bhattacharya | Dominik Wujastyk | Himal Trikha | Jan Houben | Jonathan Silk | Klaus Karttunen | Maheswaran Nair | Oliver Hellwig | Richard MAHONEY,long thread; multi-author; resolved replies
015007,184,Jaffrelot book,General scholarly discussion,general discussion,37,19,35,5,False,False,False,1999-01-04 13:24:20+00:00,https://list.indology.info/pipermail/indology/1999-January/015013.html,"Ashish Chandra | Bijoy Misra | Birgit Kellner | Chandrasekaran, Periannan | Erik Hoogcarspel | Mani Varadarajan | Michael Rabe | N. Ganesan | Narayan S. Raja | Partha Banerjee | Robert Zydenbos | SNS",long thread; multi-author; resolved replies
058304,182,"Whitney and doubling of ""ch""",General scholarly discussion,general discussion,42,18,41,1,False,False,False,2023-10-18 01:26:08+00:00,https://list.indology.info/pipermail/indology/2023-October/058304.html,"Agnes Korn | Arlo Griffiths | Borayin Larios | Caley Smith | Christophe Vielle | Collins, Brian | Dominik Wujastyk | George L. HART | Harry Spier | Herman Tull | Hock, Hans Henrich | Howard Resnick",long thread; multi-author; resolved replies
038062,180,question for European Indologists,General scholarly discussion,identification/help request,30,24,29,2,True,False,False,2013-06-26 17:09:26+00:00,https://list.indology.info/pipermail/indology/2013-June/038062.html,"Anna Slaczka | Audrey Truschke | Bill Mak | Dick Plukker | Dominik Wujastyk | Herman Tull | James Hartzell | Joerg Gengnagel | Kellner, Birgit | Paul Gerstmayr | Peter Wyzlic | Richard Gombrich",long thread; multi-author; resolved replies; request/help language
033994,178,INDOLOGY FAQ. Re. Varanasi,General scholarly discussion,general discussion,39,19,37,2,False,False,False,2010-02-15 04:56:48+00:00,https://list.indology.info/pipermail/indology/2010-February/034018.html,"Allen W Thrasher | Ashok Aklujkar | Benjamin Slade | Christian K. Wedemeyer | Dean Michael Anderson | Deshpande, Madhav | Dipak Bhattacharya | Dominik Wujastyk | Frances Pritchett | Gary Tubb | George Thompson | Herman Tull",long thread; multi-author; resolved replies
017521,174,"Is ""Sanskrit"" Dravidian?",General scholarly discussion,general discussion,37,13,35,4,True,False,False,1999-06-10 06:56:56+00:00,https://list.indology.info/pipermail/indology/1999-June/017533.html,"Aditya, the Hindu Skeptic | Gail M. Coelho | George Thompson | Hans Henrich Hock | Lars Martin Fosse | Michael Rabe | N.Ganesan | Paul Kekai Manansala | Periannan Chandrasekaran | Samar Abbas | Srini Pichumani | Swaminathan Madhuresan",long thread; multi-author; resolved replies; request/help language
051899,173,The study of Sanskrit as the epitome of uselessness,General scholarly discussion,general discussion,32,25,31,1,False,False,False,2020-03-24 08:49:04+00:00,https://list.indology.info/pipermail/indology/2020-March/051899.html,"Aleix Ruiz Falqués | Brendan S. Gillon, Prof. | Christoph Emmrich | Christophe Vielle | Deven Patel | Eli Franco | James Hartzell | Jeffery Long | Jesse Knutson | Jonathan Silk | Karttunen, Klaus J | Madhav Deshpande",long thread; multi-author; resolved replies
039600,173,Alchemy metaphor,General scholarly discussion,general discussion,45,12,44,1,False,False,False,2014-07-07 00:03:57+00:00,https://list.indology.info/pipermail/indology/2014-July/039600.html,Artur Karp | Ashok Aklujkar | Christopher Wallis | Dominic Goodall | Dominik Wujastyk | Isabelle Ratie | Jan E.M. Houben | Matthew Kapstein | Paul Hackett | Raffaele Torella | Walter Slaje | jacob at fabularasa.dk,long thread; multi-author; resolved replies
050859,172,Query on verse forms,General scholarly discussion,identification/help request,45,5,44,3,True,False,False,2019-09-18 22:41:19+00:00,https://list.indology.info/pipermail/indology/2019-September/050859.html,"Jean-Luc Chevillard | Matthew Kapstein | Nagaraj Paturi | Shervin Farridnejad | Tieken, H.J.H.",long thread; multi-author; resolved replies; request/help language
048529,171,Soma and Amanita muscaria,Veda and ritual,general discussion,36,19,35,2,False,False,False,2018-10-09 01:15:33+00:00,https://list.indology.info/pipermail/indology/2018-October/048529.html,Allen Thrasher | Antonio Ferreira-Jardim | Ashok Aklujkar | Dominik Wujastyk | Geoffrey Samuel | George Thompson | Georges PINAULT | Jan E.M. Houben | Joanna Jurewicz | Johannes Bronkhorst | Jonathan Edelmann | Madhav Deshpande,long thread; multi-author; resolved replies
018247,169,Book Review: An Update on AIT (Part 1),General scholarly discussion,general discussion,33,14,31,3,False,True,True,1999-09-02 14:59:08+00:00,https://list.indology.info/pipermail/indology/1999-September/018254.html,Bharat Gupt | C.R. (Selva) Selvakumar | C.R. Selvakumar | George Thompson | Koenraad Elst | Luis Gonzalez-Reimann | Michael Witzel | N. Ganesan | Narayan S. Raja | Paul Kekai Manansala | Samar Abbas | Venkatraman Iyer,long thread; multi-author; resolved replies; thanks/correction language; debate language
059093,167,Congratulations to Laurie Patton,General scholarly discussion,general discussion,30,25,29,1,False,False,False,2024-05-02 16:28:00+00:00,https://list.indology.info/pipermail/indology/2024-May/059093.html,"Ananya Vajpeyi | Archana Venkatesan | Asko Parpola | Christophe Vielle | Dan Lusthaus | Eli Franco | Elliot Stern | François Voegeli | Geoffrey Samuel | Greg Bailey | Harry Spier | Hock, Hans Henrich",long thread; multi-author; resolved replies
006876,163,Q: Elegy Literature,General scholarly discussion,general discussion,25,16,24,5,True,True,False,1997-02-10 20:09:08+00:00,https://list.indology.info/pipermail/indology/1997-February/006876.html,Anand Venkt Raman | Dominik Wujastyk | Julia Leslie | Kumar at pixie.udw.ac.za | Max Langley | Palaniappa at aol.com | R.W.Perrett at massey.ac.nz | Robert J. Zydenbos | Srinivasan Pichumani | Vidhyanath Rao | bpj at netg.se | jonathan.silk at wmich.edu,long thread; multi-author; resolved replies; request/help language; thanks/correction language
039327,161,Hitler and MLBD,General scholarly discussion,general discussion,33,20,32,1,False,False,False,2014-05-15 17:54:30+00:00,https://list.indology.info/pipermail/indology/2014-May/039327.html,"Alexander von Rospatt | Artur Karp | Bijlert, V.A. van | Dick Plukker | Dipak Bhattacharya | Dominik Wujastyk | George Thompson | Gruenendahl, Reinhold | Herman Tull | Jan E.M. Houben | Jean-Luc Chevillard | Jesse Knutson",long thread; multi-author; resolved replies
014520,161,Family jewels,General scholarly discussion,general discussion,36,9,35,4,True,False,False,1998-12-09 02:09:00+00:00,https://list.indology.info/pipermail/indology/1998-December/014520.html,Artur Karp | Ashish Chandra | Bijoy Misra | Georg von Simson | H.M.Hubey | N. Ganesan | Robin Kornman | SNS | Sudalaimuthu Palaniappan,long thread; multi-author; resolved replies; request/help language
044510,160,bhakti,General scholarly discussion,general discussion,37,11,36,2,False,True,False,2016-11-04 02:09:07+00:00,https://list.indology.info/pipermail/indology/2016-November/044510.html,Bill Mak | George Hart | Howard Resnick | Luis Gonzalez-Reimann | Martin Gansten | Nagaraj Paturi | Robert Zydenbos | Shyam Ranganathan | Sudalaimuthu Palaniappan | Valerie Roebuck | patrick mccartney,long thread; multi-author; resolved replies; thanks/correction language
005576,158,Official State Languages query,General scholarly discussion,identification/help request,33,13,31,3,True,False,False,1996-08-15 13:03:52+00:00,https://list.indology.info/pipermail/indology/1996-August/005579.html,David Magier | Dominik Wujastyk | Lars Martin Fosse | Madhav Deshpande | Mittal Sushil | Narayan S. Raja | Peter D Banos | Peter J. Claus | Pullat Devadas Das Menon | Tom Head | gail at utxvms.cc.utexas.edu | kichenas at math.umn.edu,long thread; multi-author; resolved replies; request/help language
021312,157,buddhist sanskrit texts,General scholarly discussion,general discussion,36,11,34,5,False,False,False,2000-05-14 00:46:13+00:00,https://list.indology.info/pipermail/indology/2000-May/021316.html,K.KRISHNAMURTHY | Pierre-Sylvain Filliozat | Prasad Velusamy | Robert Zydenbos | Samar Abbas | Shrisha Rao | Sreenivas Paruchuri | Sudalaimuthu Palaniappan | Swaminathan Madhuresan | Venkatraman Iyer | Vidyasankar Sundaresan,long thread; multi-author; resolved replies
008236,157,the gods,General scholarly discussion,general discussion,31,14,30,6,False,False,False,1997-05-26 02:40:26+00:00,https://list.indology.info/pipermail/indology/1997-May/008236.html,Adi Hastings | Dominique.Thillaud | Edgard Leite | Edwin F Bryant | Erik Hoogcarspel | Gene Thursby | Gregory {Greg} Downing | Hrid at aol.com | Luis Gonzalez-Reimann | S Krishna | Vidyasankar Sundaresan | bpj at netg.se,long thread; multi-author; resolved replies
013702,157,Your thesis,General scholarly discussion,general discussion,30,13,28,3,False,True,True,1998-10-01 09:35:34+00:00,https://list.indology.info/pipermail/indology/1998-October/013887.html,Bijoy Misra | Dr.S.Kalyanaraman | Erik Seldeslachts | George Thompson | Jacob Baltuch | Lars Martin Fosse | Miguel Carrasquer Vidal | N. Ganesan | NJ Allen | Samar Abbas | Sudalaimuthu Palaniappan | Walker Trimble,long thread; multi-author; resolved replies; thanks/correction language; debate language
007570,156,avidya in Pali literature,General scholarly discussion,general discussion,31,11,30,5,True,False,False,1997-04-03 18:11:20+00:00,https://list.indology.info/pipermail/indology/1997-April/007570.html,Dick Oliver | Palaniappa at aol.com | Roland Steiner | Srinivasan Pichumani | Vidhyanath Rao | Vidyasankar Sundaresan | bpj at netg.se | g.v.simson at easteur-orient.uio.no | jpo at uts.cc.utexas.edu | sac51900 at saclink.csus.edu | thompson at jlc.net,long thread; multi-author; resolved replies; request/help language
024039,154,Black as Evil,General scholarly discussion,general discussion,30,12,28,5,True,False,False,2000-11-25 09:12:51+00:00,https://list.indology.info/pipermail/indology/2000-November/024042.html,Arun Gupta | Bhadraiah Mallampalli | Kendra Crossen Burroughs | N. Ganesan | Ramalingam Shanmugalingam | Stephen Hodge | Steve Farmer | Swaminathan Madhuresan | V.V. Raman | Vanbakkam Vijayaraghavan | Venkatraman Iyer | Vidyasankar Sundaresan,long thread; multi-author; resolved replies; request/help language
009829,153,Roman transliteration of Tamil n's,General scholarly discussion,general discussion,28,15,27,4,False,False,True,1997-11-15 03:55:34+00:00,https://list.indology.info/pipermail/indology/1997-November/009829.html,Bh. Krishnamurti | DEVARAKONDA VENKATA NARAYANA SARMA | DR.S.KALYANARAMAN | Dominique.Thillaud | E. Bashir | Kowshika Ramaprasad | Miroslav Rozehnal | N. Ganesan | Peter J. Claus | Ramalingam Shanmugalingam | Raoul Martens | Rolf Heiner Koch,long thread; multi-author; resolved replies; debate language
025546,153,SV: SV: Plight of Buddhist art,General scholarly discussion,general discussion,31,18,30,2,False,False,False,2001-03-01 01:12:10+00:00,https://list.indology.info/pipermail/indology/2001-March/025546.html,Aditya Mishra | Arun Gupta | Bhadraiah Mallampalli | L. Suresh Kumar-LSK | Lars Martin Fosse | Lynken Ghose | Rajarshi Banerjee | Raveen Satkurunathan | Ravi Chaudhary | Rohit Chopra | Samar Abbas | Swaminathan Madhuresan,long thread; multi-author; resolved replies
020396,152,River Sarasvati: Atomic scientists reconfirm location,General scholarly discussion,general discussion,27,13,26,3,True,False,True,2000-03-07 09:06:10+00:00,https://list.indology.info/pipermail/indology/2000-March/020396.html,Bijoy Misra | Bob Peck | Dominik Wujastyk | John Smith | Lars Martin Fosse | Michael Witzel | Paul Kekai Manansala | Rajarshi Banerjee | S.Kalyanaraman | Sam Garg | Swaminathan Madhuresan | Tarek Wani,long thread; multi-author; resolved replies; request/help language; debate language
